http://purl.obolibrary.org/obo/DOID_3526	http://purl.bioontology.org/ontology/MESH/D002544	0.84
http://purl.obolibrary.org/obo/DOID_12119	http://purl.bioontology.org/ontology/MESH/D006486	0.78
http://purl.obolibrary.org/obo/DOID_3405	http://purl.bioontology.org/ontology/MESH/D015614	0.7
http://purl.obolibrary.org/obo/DOID_4440	http://purl.bioontology.org/ontology/MESH/D018239	0.72
http://purl.obolibrary.org/obo/DOID_1930	http://purl.bioontology.org/ontology/MESH/D007849	0.56
http://purl.obolibrary.org/obo/DOID_10241	http://purl.bioontology.org/ontology/MESH/D013789	0.91
http://purl.obolibrary.org/obo/DOID_3326	http://purl.bioontology.org/ontology/MESH/D011693	0.66
http://purl.obolibrary.org/obo/DOID_1088	http://purl.bioontology.org/ontology/MESH/D008588	0.67
http://purl.obolibrary.org/obo/DOID_7848	http://purl.bioontology.org/ontology/MESH/D054739	0.66
http://purl.obolibrary.org/obo/DOID_8438	http://purl.bioontology.org/ontology/MESH/D000343	0.69
http://purl.obolibrary.org/obo/DOID_2280	http://purl.bioontology.org/ontology/MESH/D017497	0.66
http://purl.obolibrary.org/obo/DOID_3527	http://purl.bioontology.org/ontology/MESH/D002539	0.71
http://purl.obolibrary.org/obo/DOID_3821	http://purl.bioontology.org/ontology/MESH/D020762	0.82
http://purl.obolibrary.org/obo/DOID_13608	http://purl.bioontology.org/ontology/MESH/D001656	0.86
http://purl.obolibrary.org/obo/DOID_1963	http://purl.bioontology.org/ontology/MESH/D005185	0.8
http://purl.obolibrary.org/obo/DOID_4765	http://purl.bioontology.org/ontology/MESH/D018202	0.86
http://purl.obolibrary.org/obo/DOID_13088	http://purl.bioontology.org/ontology/MESH/D007969	0.75
http://purl.obolibrary.org/obo/DOID_8432	http://purl.bioontology.org/ontology/MESH/D011086	0.55
http://purl.obolibrary.org/obo/DOID_11320	http://purl.bioontology.org/ontology/MESH/D007733	0.58
http://purl.obolibrary.org/obo/DOID_0111664	http://purl.bioontology.org/ontology/MESH/D053358	0.64
http://purl.obolibrary.org/obo/DOID_2815	http://purl.bioontology.org/ontology/MESH/D003390	0.99
http://purl.obolibrary.org/obo/DOID_864	http://purl.bioontology.org/ontology/MESH/D010689	0.83
http://purl.obolibrary.org/obo/DOID_11206	http://purl.bioontology.org/ontology/MESH/D009293	0.61
http://purl.obolibrary.org/obo/DOID_0050185	http://purl.bioontology.org/ontology/MESH/D004892	0.57
http://purl.obolibrary.org/obo/DOID_4608	http://purl.bioontology.org/ontology/MESH/D003138	0.79
http://purl.obolibrary.org/obo/DOID_0080784	http://purl.bioontology.org/ontology/MESH/D014552	0.62
http://purl.obolibrary.org/obo/DOID_0060532	http://purl.bioontology.org/ontology/MESH/D020315	0.84
http://purl.obolibrary.org/obo/DOID_3953	http://purl.bioontology.org/ontology/MESH/D000310	0.94
http://purl.obolibrary.org/obo/DOID_823	http://purl.bioontology.org/ontology/MESH/D010485	0.8
http://purl.obolibrary.org/obo/DOID_9740	http://purl.bioontology.org/ontology/MESH/D017562	0.86
http://purl.obolibrary.org/obo/DOID_0050746	http://purl.bioontology.org/ontology/MESH/D020522	0.77
http://purl.obolibrary.org/obo/DOID_10844	http://purl.bioontology.org/ontology/MESH/D004672	0.65
http://purl.obolibrary.org/obo/DOID_110	http://purl.bioontology.org/ontology/MESH/D007905	0.86
http://purl.obolibrary.org/obo/DOID_11343	http://purl.bioontology.org/ontology/MESH/D015422	0.85
http://purl.obolibrary.org/obo/DOID_11249	http://purl.bioontology.org/ontology/MESH/D014813	0.63
http://purl.obolibrary.org/obo/DOID_0050661	http://purl.bioontology.org/ontology/MESH/D057826	0.83
http://purl.obolibrary.org/obo/DOID_5232	http://purl.bioontology.org/ontology/MESH/D001023	0.8
http://purl.obolibrary.org/obo/DOID_11382	http://purl.bioontology.org/ontology/MESH/D016510	0.66
http://purl.obolibrary.org/obo/DOID_9931	http://purl.bioontology.org/ontology/MESH/D014884	0.57
http://purl.obolibrary.org/obo/DOID_4359	http://purl.bioontology.org/ontology/MESH/D018328	0.65
http://purl.obolibrary.org/obo/DOID_5583	http://purl.bioontology.org/ontology/MESH/D018286	0.73
http://purl.obolibrary.org/obo/DOID_0060500	http://purl.bioontology.org/ontology/MESH/D004342	0.51
http://purl.obolibrary.org/obo/DOID_11364	http://purl.bioontology.org/ontology/MESH/D007906	0.79
http://purl.obolibrary.org/obo/DOID_1998	http://purl.bioontology.org/ontology/MESH/D008185	0.85
http://purl.obolibrary.org/obo/DOID_4500	http://purl.bioontology.org/ontology/MESH/D007008	0.65
http://purl.obolibrary.org/obo/DOID_10991	http://purl.bioontology.org/ontology/MESH/D020144	0.89
http://purl.obolibrary.org/obo/DOID_1412	http://purl.bioontology.org/ontology/MESH/D001437	0.66
http://purl.obolibrary.org/obo/DOID_2223	http://purl.bioontology.org/ontology/MESH/D010981	0.78
http://purl.obolibrary.org/obo/DOID_3325	http://purl.bioontology.org/ontology/MESH/D011694	0.66
http://purl.obolibrary.org/obo/DOID_3109	http://purl.bioontology.org/ontology/MESH/D018344	0.76
http://purl.obolibrary.org/obo/DOID_13732	http://purl.bioontology.org/ontology/MESH/D010202	0.59
http://purl.obolibrary.org/obo/DOID_2222	http://purl.bioontology.org/ontology/MESH/D005171	0.63
http://purl.obolibrary.org/obo/DOID_13336	http://purl.bioontology.org/ontology/MESH/D014125	0.71
http://purl.obolibrary.org/obo/DOID_620	http://purl.bioontology.org/ontology/MESH/D001796	0.59
http://purl.obolibrary.org/obo/DOID_2957	http://purl.bioontology.org/ontology/MESH/D014397	0.74
http://purl.obolibrary.org/obo/DOID_2527	http://purl.bioontology.org/ontology/MESH/D009401	0.91
http://purl.obolibrary.org/obo/DOID_670	http://purl.bioontology.org/ontology/MESH/D019969	0.7
http://purl.obolibrary.org/obo/DOID_0050633	http://purl.bioontology.org/ontology/MESH/D016117	0.55
http://purl.obolibrary.org/obo/DOID_11405	http://purl.bioontology.org/ontology/MESH/D003354	0.58
http://purl.obolibrary.org/obo/DOID_11650	http://purl.bioontology.org/ontology/MESH/D012131	0.6
http://purl.obolibrary.org/obo/DOID_10303	http://purl.bioontology.org/ontology/MESH/D012793	0.7
http://purl.obolibrary.org/obo/DOID_3007	http://purl.bioontology.org/ontology/MESH/D018270	0.72
http://purl.obolibrary.org/obo/DOID_9746	http://purl.bioontology.org/ontology/MESH/D006484	0.79
http://purl.obolibrary.org/obo/DOID_0050449	http://purl.bioontology.org/ontology/MESH/D053549	0.56
http://purl.obolibrary.org/obo/DOID_12273	http://purl.bioontology.org/ontology/MESH/D015858	0.75
http://purl.obolibrary.org/obo/DOID_0060466	http://purl.bioontology.org/ontology/MESH/D005351	0.81
http://purl.obolibrary.org/obo/DOID_2640	http://purl.bioontology.org/ontology/MESH/D013330	0.63
http://purl.obolibrary.org/obo/DOID_1285	http://purl.bioontology.org/ontology/MESH/D012002	0.77
http://purl.obolibrary.org/obo/DOID_0060313	http://purl.bioontology.org/ontology/MESH/D055090	0.69
http://purl.obolibrary.org/obo/DOID_1003	http://purl.bioontology.org/ontology/MESH/D000292	0.56
http://purl.obolibrary.org/obo/DOID_0090001	http://purl.bioontology.org/ontology/MESH/D058497	0.52
http://purl.obolibrary.org/obo/DOID_3413	http://purl.bioontology.org/ontology/MESH/D008363	0.81
http://purl.obolibrary.org/obo/DOID_9271	http://purl.bioontology.org/ontology/MESH/D020163	0.77
http://purl.obolibrary.org/obo/DOID_4927	http://purl.bioontology.org/ontology/MESH/D018285	0.71
http://purl.obolibrary.org/obo/DOID_5855	http://purl.bioontology.org/ontology/MESH/D056988	0.74
http://purl.obolibrary.org/obo/DOID_10328	http://purl.bioontology.org/ontology/MESH/D012806	0.74
http://purl.obolibrary.org/obo/DOID_12711	http://purl.bioontology.org/ontology/MESH/D010854	0.6
http://purl.obolibrary.org/obo/DOID_13141	http://purl.bioontology.org/ontology/MESH/D014605	0.81
http://purl.obolibrary.org/obo/DOID_12030	http://purl.bioontology.org/ontology/MESH/D015864	0.8
http://purl.obolibrary.org/obo/DOID_13035	http://purl.bioontology.org/ontology/MESH/D012061	0.6
http://purl.obolibrary.org/obo/DOID_5692	http://purl.bioontology.org/ontology/MESH/D018208	0.64
http://purl.obolibrary.org/obo/DOID_5656	http://purl.bioontology.org/ontology/MESH/D003389	0.85
http://purl.obolibrary.org/obo/DOID_9790	http://purl.bioontology.org/ontology/MESH/D007816	0.53
http://purl.obolibrary.org/obo/DOID_12678	http://purl.bioontology.org/ontology/MESH/D006934	0.58
http://purl.obolibrary.org/obo/DOID_62	http://purl.bioontology.org/ontology/MESH/D000082862	0.84
http://purl.obolibrary.org/obo/DOID_4166	http://purl.bioontology.org/ontology/MESH/D013587	0.81
